torD ECK08 JW083 ,F,N/A,1061799,1062398,F
cbpM ECK00 JW084 yccD ,F,N/A,1062550,1062855,R
cbpA ECK01 JW085 ,F,N/A,1062855,1063775,R
yccE ECK02 JW086 ,F,N/A,1064036,1065292,F
agp ECK03 JW087 ,F,N/A,1065585,1066826,F
yccJ ECK04 JW088 ,F,N/A,1066864,1067091,R
wrbA ECK05 JW08 ,T,Repressor,1067112,1067708,R
ymdF ECK06 JW5136 ,F,N/A,1068081,1068254,F
rutG ECK07 JW5137 ycdG ,F,N/A,1068511,1069839,R
rutF ECK08 JW5138 ycdH ,F,N/A,1069860,1070354,R
rutE ECK0 JW03 ycdI ,F,N/A,1070365,1070955,R
rutD ECK1000 JW04 ycdJ ,F,N/A,1070965,1071765,R
rutC ECK1001 JW05 ycdK ,F,N/A,1071773,1072159,R
rutB ECK1002 JW513 ycdL ,F,N/A,1072171,1072863,R
rutA ECK1003 JW07 ycdM ,F,N/A,1072863,1074011,R
rutR ECK1004 JW08 ycdC ,T,Repressor,1074242,1074880,F
putA ECK1005 JW0 poaA putC ,T,Repressor,1074920,1078882,R
putP ECK1006 JW1001 putC ,F,N/A,1079305,1080813,F
efeU ECK1007 JW1002 JW5141 ycdN ,F,N/A,1081356,1082185,F
efeO ECK1008 JW1003 ycdO ,F,N/A,1082243,1083370,F
efeB ECK100 JW1004 ycdB ,F,N/A,1083376,1084647,F
phoH ECK1010 JW1005 psiH ,T,N/A,1084992,1086056,F
pgaD ECK1011 hmsS JW1006 ycdP ,T,N/A,1086106,1086519,R
pgaC ECK1012 hmsR JW1007 ycdQ ,F,N/A,1086521,1087846,R
pgaB ECK1013 JW5142 ycdR ,F,N/A,1087839,1089857,R
pgaA ECK1014 JW1010 ycdS ,F,N/A,1089866,1092289,R
ycdT ECK1015 JW5143 ,F,N/A,1092876,1094234,F
insF1 ECK02 ,F,N/A,1094275,1095141,R
insE1 ECK028 ,F,N/A,1095138,1095437,R
ymdE ECK1016 JW5145 ,F,N/A,1095505,1095846,F
ycdU ECK1017 JW1015 ,F,N/A,1095843,1096829,F
serX ECK1018 JWR0027 ,F,N/A,1097565,1097652,R
ghrA ECK101 JW5146 ycdW ,F,N/A,1097886,1098824,F
ycdX ECK1020 JW1017 ,F,N/A,1098879,1099616,F
ycdY ECK1021 JW1018 ,F,N/A,1099640,1100194,F
ycdZ ECK1022 JW5147 nupT ,F,N/A,1100296,1100787,F
csgG agfG ECK1023 JW1020 ,F,N/A,1100851,1101684,R
csgF agfF ECK1024 JW1021 ,F,N/A,1101711,1102127,R
csgE agfE ECK1025 JW1022 ,F,N/A,1102152,1102541,R
csgD agfD ECK1026 JW1023 ,T,Activator,1102546,1103196,R
csgB agfB ECK1027 JW1024 ,F,N/A,1103951,1104406,F
csgA agfA ECK1028 JW1025 ,T,N/A,1104447,1104902,F
csgC agfC ECK102 JW1026 ycdE ,F,N/A,1104961,1105293,F
ymdA ECK1030 JW1031 ,F,N/A,1105414,1105725,F
ymdB ECK1031 JW1032 ,T,N/A,1105820,1106353,F
clsC ECK1032 JW5150 ymdC ,F,N/A,1106355,1107776,F
opgC ECK1033 JW1034 mdoC ymdD ,F,N/A,1107784,1108941,R
opgG ECK1034 JW1035 mdoA mdoG ,F,N/A,1109335,1110870,F
opgH ECK1035 JW1037 mdoA mdoH ,T,N/A,1110863,1113406,F
yceK ECK1036 JW5151 ,F,N/A,1113579,1113806,F
msyB ECK1037 JW103 ,F,N/A,1113807,1114181,R
mdtG ECK1038 JW1040 yceE ,F,N/A,1114264,1115490,R
lpxL ECK103 htrB JW1041 waaM ,F,N/A,1115662,1116582,R
yceA ECK1040 JW1042 ,F,N/A,1116807,1117859,F
yceI ECK1041 JW1043 ,F,N/A,1117901,1118476,R
yceJ ECK1042 JW1044 ,F,N/A,1118480,1119046,R
yceO ECK1043 JW1045 ,F,N/A,1119307,1119447,R
solA ECK1044 JW1046 ,F,N/A,1119468,1120586,R
bssS ECK1045 JW5152 yceP ,T,N/A,1120701,1120955,R
dinI ECK1046 JW1048 ,F,N/A,1121242,1121487,R
pyrC ECK1047 JW104 ,F,N/A,1121561,1122607,R
yceB ECK1048 JW1050 ,F,N/A,1122713,1123273,R
grxB ECK104 JW1051 ,F,N/A,1123407,1124054,R
mdtH ECK1050 JW1052 yceL ,F,N/A,1124118,1125326,R
rimJ ECK1051 JW1053 tcp ,F,N/A,1125562,1126146,F
yceH ECK1052 JW1054 ,F,N/A,1126157,1126804,F
yceM ECK1053 JW1055 mviM mviS ,F,N/A,1126806,1127729,F
murJ ECK1054 JW1056 mviN mviS yceN ,F,N/A,1127839,1129374,F
flgN ECK1055 JW1057 ,F,N/A,1129414,1129830,R
flgM ECK1056 JW1058 mviS ,T,N/A,1129835,1130128,R
flgA ECK1057 flaU JW105 ,F,N/A,1130204,1130863,R
flgB ECK1058 flbA JW1060 ,F,N/A,1131018,1131434,F
flgC ECK105 flaW JW1061 ,F,N/A,1131438,1131842,F
flgD ECK1060 flaV JW1062 ,F,N/A,1131854,1132549,F
flgE ECK1061 flaK JW1063 ,F,N/A,1132574,1133782,F
flgF ECK1062 flaX JW1064 ,F,N/A,1133802,1134557,F
flgG ECK1063 flaL JW1065 ,F,N/A,1134729,1135511,F
flgH ECK1064 flaY JW5153 ,F,N/A,1135564,1136262,F
flgI ECK1065 flaM JW1067 ,F,N/A,1136274,1137371,F
flgJ ECK1066 flaZ JW1068 ,F,N/A,1137371,1138312,F
flgK ECK1067 flaS JW106 ,F,N/A,1138378,1140021,F
flgL ECK1068 flaT JW1070 ,F,N/A,1140033,1140986,F
rne ams ECK106 hmp1 JW1071 smbB ,F,N/A,1141182,1144367,R
yceQ ECK1070 JW5154 ,F,N/A,1144502,1144822,F
rluC ECK1071 JW1072 yceC ,F,N/A,1144940,1145899,F
yceF ECK1072 JW5155 ,F,N/A,1146011,1146595,R
psrD ECK1073 JWR0228 pke20 psrA4 sraB ,F,N/A,1146589,1146757,F
yceD ECK1074 JW1074 ,F,N/A,1146794,1147315,F
rpmF ECK1075 JW1075 ,F,N/A,1147367,1147540,F
plsX ECK1076 JW5156 ,F,N/A,1147621,1148691,F
fabH ECK1077 JW1077 ,F,N/A,1148759,1149712,F
fabD ECK1078 JW1078 tfpA ,F,N/A,1149728,1150657,F
fabG ECK107 JW107 ,F,N/A,1150670,1151404,F
acpP ECK1080 JW1080 ,F,N/A,1151615,1151851,F
fabF cvc ECK1081 fabJ JW1081 vtr ,F,N/A,1151939,1153180,F
pabC ECK1082 JW1082 ,F,N/A,1153300,1154109,F
yceG ECK1083 JW1083 ,F,N/A,1154112,1155134,F
tmk ECK1084 JW1084 ycfG ,F,N/A,1155124,1155765,F
holB ECK1085 JW1085 ,F,N/A,1155762,1156766,F
ycfH ECK1086 JW1086 ,F,N/A,1156777,1157574,F
ptsG car cat CR ECK1087 glcA JW1087 tgl,F,N/A,1157869,1159302,F
fhuE ECK1088 JW1088 ,F,N/A,1159362,1161551,R
hinT ECK108 JW108 ycfF ,T,Activator,1161885,1162244,F
ycfL ECK100 JW100 ,F,N/A,1162247,1162624,F
lpoB ECK101 JW5157 ycfM ,F,N/A,1162638,1163279,F
thiK ECK102 JW102 ycfN ,F,N/A,1163260,1164084,F
nagZ ECK103 JW103 ycfO ,F,N/A,1164095,1165120,F
ycfP ECK104 JW5158 ,F,N/A,1165143,1165685,F
ndh ECK105 JW105 ,F,N/A,1166085,1167389,F
ycfJ ECK106 JW106 ,F,N/A,1167599,1168138,F
ycfQ ECK107 JW515 ,T,Repressor,1168200,1168832,R
bhsA ECK108 JW108 ycfR ,F,N/A,1169073,1169330,F
ldtC ECK10 JW5820 ycfS ,F,N/A,1169412,1170374,R
mfd ECK1100 JW1100 ,T,N/A,1170518,1173964,R
ycfT ECK1101 JW1101 ,F,N/A,1174092,1175165,R
lolC ECK1102 JW5161 ycfU ,F,N/A,1175427,1176626,F
lolD ECK1103 JW5162 ycfV ,F,N/A,1176619,1177320,F
lolE ECK1104 JW1104 ycfW ,F,N/A,1177320,1178564,F
nagK ECK1105 JW1105 ycfX ,T,N/A,1178593,1179504,F
cobB ECK1106 JW1106 npdA ycfY ,T,N/A,1179631,1180359,F
ycfZ ECK1107 JW1107 ,F,N/A,1180479,1181267,R
ymfA ECK1108 JW5164 ,F,N/A,1181264,1181725,R
potD ECK110 JW110 ,F,N/A,1181783,1182829,R
potC ECK1110 JW1110 ,F,N/A,1182826,1183620,R
potB ECK1111 JW1111 ,F,N/A,1183617,1184444,R
potA ECK1112 JW1112 ,F,N/A,1184458,1185594,R
pepT ECK1113 JW1113 ,F,N/A,1185844,1187070,F
roxA ECK1114 JW1114 ycfD ,F,N/A,1187119,1188240,R
phoQ ECK1115 JW1115 ,T,N/A,1188316,1189776,R
phoP ECK1116 JW1116 ,T,Activator,1189776,1190447,R
purB ade ECK1117 JW1117 ,F,N/A,1190616,1191986,R
hflD ECK1118 hslZ JW5165 ycfC ,T,N/A,1191990,1192631,R
mnmA asuE ECK111 JW111 trmU ycfB ,F,N/A,1192667,1193773,R
nudJ ECK1120 JW1120 ymfB ,F,N/A,1193827,1194288,R
rluE ECK1121 JW1121 ymfC ,F,N/A,1194298,1194951,R
icd ECK1122 icdA icdE JW1122 ,F,N/A,1195123,1196373,F
ymfD ECK1123 JW1123 ,F,N/A,1196867,1197532,R
ymfE ECK1124 JW5166 ,F,N/A,1197533,1198237,R
lit ECK1125 JW1125 ,F,N/A,1198695,1199588,F
intE ECK1126 int JW1126 ycfI ,F,N/A,1199679,1200806,R
xisE ECK1127 JW1127 Vxis ymfG ,F,N/A,1200787,1201032,R
ymfI ECK112 JW5168 ,F,N/A,1201497,1201838,F
ymfJ ECK1130 ,F,N/A,1201776,1202084,R
cohE ECK1131 JW1131 ymfK ,T,Repressor,1202259,1202933,R
croE ECK446 JW516 ymfT ,T,N/A,1203024,1203224,F
ymfL ECK1133 JW1133 ,T,N/A,1203268,1203825,F
ymfM ECK1134 JW1134 ,F,N/A,1203822,1204160,F
oweE ECK4507 ,F,N/A,1204170,1204403,F
aaaE ECK1135 JW1135 ymfN ,F,N/A,1204404,1205537,F
ymfR ECK1136 JW1136 ,F,N/A,1205549,1205731,F
beeE ECK1137 JW1137 ymfO ,F,N/A,1205731,1206142,F
jayE ECK1138 JW5170 ymfP ,F,N/A,1206143,1206922,F
ymfQ ECK113 JW113 ,F,N/A,1206913,1207497,F
stfP ECK1140 JW1140 ycfK ,F,N/A,1207501,1208130,F
tfaP ECK1141 JW5171 ymfS ,F,N/A,1208132,1208545,F
tfaE ECK1142 JW1142 ycfA ,F,N/A,1208517,1209119,R
stfE ECK1143 JW5172 ycfE ,F,N/A,1209119,1209619,R
pinE ECK1144 JW1144 pin ,F,N/A,1209685,1210239,F
mcrA ECK1145 JW1145 rglA ,F,N/A,1210346,1211179,F
icdC ECK1146 icd JW5173 ,F,N/A,1211413,1211577,F
iraM ECK1147 elb1 elbA JW1147 ycgW ,F,N/A,1211680,1212003,R
ycgX ECK1148 JW1148 ,F,N/A,1212703,1213107,R
bluR ECK114 JW114 ycgE ,T,Repressor,1213328,1214059,R
bluF ECK1150 JW1150 ycgF ,T,Repressor,1214264,1215475,R
ycgZ ECK1151 JW1151 ,F,N/A,1215789,1216025,F
ymgA ECK1152 JW1152 ,F,N/A,1216068,1216340,F
ariR ECK1153 JW1153 ymgB ,F,N/A,1216369,1216635,F
ymgC ECK1154 JW1154 ,F,N/A,1216748,1216996,F
ycgG ECK1155 JW5174 ,F,N/A,1217328,1218851,F
ymgF ECK1156 JW1156 ,F,N/A,1218983,1219201,F
ycgH ECK1157 JW5176 JW501 ,F,N/A,1219601,1222248,F
ymgD ECK1158 JW5177 ,F,N/A,1222305,1222634,R
ymgG ECK4470 ,F,N/A,1222644,1222988,R
ymgI ECK4403 ,F,N/A,1222990,1223163,R
ymgJ ECK4404 ,F,N/A,1223264,1223449,F
ycgI ECK1161 JW1162 ymgH ,F,N/A,1223564,1223907,F
minE ECK1162 JW1163 minB ,F,N/A,1224279,1224545,R
minD ECK1163 JW1164 minB ,F,N/A,1224549,1225361,R
minC ECK1164 JW1165 minB ,F,N/A,1225385,1226080,R
ycgJ ECK1165 JW1166 ,F,N/A,1226600,1226968,F
pliG ECK1166 JW1167 ycgK ,F,N/A,1227071,1227472,R
ycgL ECK1167 JW1168 ,F,N/A,1227714,1228007,F
ycgM ECK1168 JW116 ,F,N/A,1228079,1228738,F
ycgN ECK116 JW5180 ,F,N/A,1228815,1229276,F
hlyE clyA ECK1170 hpr JW5181 sheA ycgD ,F,N/A,1229483,1230394,R
umuD ECK1171 JW1172 ,T,N/A,1230767,1231186,F
umuC ECK1172 JW1173 uvm ,F,N/A,1231186,1232454,F
dsbB dsbX ECK1173 iarB JW5182 roxB ycgA ,F,N/A,1232500,1233030,R
nhaB ECK1174 JW1175 ,F,N/A,1233176,1234717,R
fadR dec ECK1175 JW1176 ole oleR thdB ,T,Both,1234938,1235657,F
ycgB ECK1176 JW1177 ,F,N/A,1235709,1237241,R
dadA dadR ECK1177 JW1178 ,F,N/A,1237571,1238869,F
dadX alnB dadB ECK1178 JW117 msuA ,F,N/A,1238879,1239949,F
cvrA ECK117 JW5184 ycgO ,F,N/A,1240335,1242071,R
ldcA ECK1180 JW1181 ycgQ ,F,N/A,1242166,1243080,R
emtA ECK1181 JW5821 mltE sltZ ycgP ,F,N/A,1243180,1243791,F
ycgR ECK1182 JW1183 ,T,N/A,1243793,1244527,R
ymgE ECK1183 JW1184 tag ,F,N/A,1244728,1244982,F
ycgY ECK1184 JW1185 ,F,N/A,1245160,1245600,F
treA ECK1185 JW1186 osmA ,F,N/A,1245679,1247376,R
dhaM dhaH ECK1186 JW5185 ptsD ycgC ,F,N/A,1247696,1249114,R
dhaL dhaK2 ECK1187 JW5186 ptsD ycgS ,F,N/A,1249125,1249757,R
dhaK dhaK1 ECK1188 JW5187 ptsD ycgT ,F,N/A,1249768,1250838,R
dhaR ECK118 JW5188 ptsD ycgU ,T,Activator,1251066,1252985,F
ycgV ECK110 JW113 ,F,N/A,1253085,1255952,R
ychF ECK111 engD gtp1 JW114 ,F,N/A,1256721,1257812,R
pth asuA ECK112 JW115 rap ,F,N/A,1257929,1258513,R
ychH ECK113 JW116 ,F,N/A,1258791,1259069,F
dauA ECK114 JW518 ychM ,F,N/A,1259124,1260803,R
prs dnaR ECK115 JW118 prsA ,F,N/A,1260928,1261875,R
ispE ECK116 ipk JW11 ychB ,F,N/A,1262026,1262877,R
lolB ECK117 hemM JW1200 ychC ,F,N/A,1262877,1263500,R
hemA ECK118 gtrA JW1201 ,F,N/A,1263714,1264970,F
prfA ECK11 JW1202 sueB uar ups ,F,N/A,1265012,1266094,F
prmC ECK1200 hemK JW1203 ,F,N/A,1266094,1266927,F
ychQ ECK1201 JW1204 sirB2 ,T,N/A,1266924,1267316,F
ychA ECK1202 JW1205 sirB1 ,T,N/A,1267320,1268129,F
kdsA ECK1203 JW1206 ,F,N/A,1268165,1269019,F
ldrA ECK1204 JW557 ,F,N/A,1269168,1269275,R
rdlA ECK1205 JWR022 ,T,N/A,1269323,1269389,F
ldrB ECK1206 JW558 ,F,N/A,1269703,1269810,R
rdlB ECK1207 JWR0230 ,T,N/A,1269858,1269923,F
ldrC ECK1208 JW55 ,F,N/A,1270238,1270345,R
rdlC ECK120 JWR0231 ,T,N/A,1270393,1270460,F
chaA ECK1210 JW1207 ,F,N/A,1270749,1271849,R
chaB ECK1211 JW1208 ,T,N/A,1272119,1272349,F
chaC ECK1212 JW120 ,T,N/A,1272507,1273202,F
ychN ECK1213 JW1210 ,F,N/A,1273246,1273599,R
ychO ECK1214 JW1211 ychP ,F,N/A,1273784,1275178,F
narL ECK1215 frdR JW1212 ,T,Both,1275179,1275829,R
narX ECK1216 frdR JW1213 narR ,T,N/A,1275822,1277618,R
narK ECK1217 JW1214 ,F,N/A,1277957,1279348,F
narG chlC ECK1218 JW1215 narC ,F,N/A,1279864,1283607,F
narH chlC ECK121 JW1216 ,F,N/A,1283604,1285142,F
narJ ECK1220 JW1217 ,F,N/A,1285139,1285849,F
narI chlI ECK1221 JW1218 ,F,N/A,1285849,1286526,F
rttR ECK1223 JWR0232 rtT rtV1 ,F,N/A,1287066,1287236,R
tpr ECK1224 JW121 ,F,N/A,1287087,1287176,R
tyrV ECK1225 JWR0028 tyrTbeta ,F,N/A,1287244,1287328,R
tyrT ECK1226 JWR002 su Su3 Su4 suIII,F,N/A,1287538,1287622,R
purU ECK1227 JW1220 tgs ychI ,F,N/A,1287782,1288624,R
ychJ ECK1228 JW1221 ,F,N/A,1288674,1289132,R
rssA ECK122 JW1222 ychK ,F,N/A,1289245,1290150,F
rssB ECK1230 hnr JW1223 mviA sprE verA,T,N/A,1290242,1291255,F
galU ECK1231 JW1224 verA ychD ,F,N/A,1291457,1292365,F
hns B1 bglY cur drc drdX drs ECK1232,T,N/A,1292509,1292922,R
tdk ECK1233 JW1226 ,F,N/A,1293527,1294144,F
insZ ECK1234 JW1227 JW5883 ychG ychR ,F,N/A,1294426,1295322,R
adhE adhC ana ECK1235 JW1228 ,F,N/A,1295446,1298121,R
ychE ECK1236 JW122 ,F,N/A,1298598,1299245,F
oppA ECK1237 JW1235 ,F,N/A,1301182,1302813,F
oppB ECK1238 JW1236 stkB ,F,N/A,1302899,1303819,F
oppC ECK123 JW1237 stkB ,F,N/A,1303834,1304742,F
oppD ECK1240 JW1238 ,F,N/A,1304754,1305767,F
oppF ECK1241 JW123 ,F,N/A,1305764,1306768,F
yciU ECK1242 JW1240 ,F,N/A,1306821,1307150,R
clsA cls ECK1243 JW1241 nov yciJ ,F,N/A,1307185,1308645,R
yciY ECK4405 ,F,N/A,1308788,1308961,F
kch ECK1244 JW1242 ,F,N/A,1309016,1310269,R
yciI ECK1245 JW1243 ,F,N/A,1310569,1310865,R
tonB ECK1246 exbA JW515 T1rec ,F,N/A,1311089,1311808,F
yciA ECK1247 JW1245 ,F,N/A,1311848,1312246,R
yciB ECK1248 ispA ispZ JW1246 ,F,N/A,1312351,1312890,R
yciC ECK124 JW1247 ,F,N/A,1312920,1313663,R
ompW ECK1250 JW1248 yciD ,F,N/A,1314020,1314658,F
yciE ECK1251 JW124 ,F,N/A,1314718,1315224,R
yciF ECK1252 JW1250 ,F,N/A,1315270,1315770,R
yciG ECK1253 JW1251 ,F,N/A,1315856,1316035,R
trpA ECK1254 JW1252 try tryp ,F,N/A,1316416,1317222,R
trpB ECK1255 JW1253 ,F,N/A,1317222,1318415,R
trpC ECK1256 JW1254 trpF ,F,N/A,1318427,1319788,R
trpD ECK1257 JW1255 trpGD ,F,N/A,1319789,1321384,R
trpE anth ECK1258 JW1256 tryD tryp4 ,F,N/A,1321384,1322946,R
trpL ECK125 JW1257 trpEE ,F,N/A,1323038,1323082,R
yciV ECK1260 JW1258 trpH ,F,N/A,1323220,1324101,F
yciO ECK1261 JW516 ,F,N/A,1324098,1324718,F
yciQ ECK1262 JW517 yciP ,F,N/A,1324746,1326641,F
rluB ECK1263 JW1261 yciL ,F,N/A,1326852,1327727,F
btuR cobA ECK1264 JW1262 ,F,N/A,1327767,1328357,R
yciK ECK1265 JW1263 ,F,N/A,1328354,1329112,R
sohB ECK1266 JW1264 ,F,N/A,1329332,1330381,F
yciN ECK1267 JW1265 ,F,N/A,1330417,1330668,R
topA asuA ECK1268 JW1266 supX ,T,N/A,1331048,1333645,F
cysB ECK126 JW1267 ,T,Both,1333855,1334829,F
ymiA ECK4433 ,F,N/A,1335124,1335288,F
yciX ECK1270 JW518 JW51 ,F,N/A,1335291,1335458,F
acnA acn ECK1271 JW1268 ,F,N/A,1335831,1338506,F
ribA ECK1272 JW126 ,F,N/A,1338570,1339160,R
pgpB ECK1273 JW1270 ,F,N/A,1339330,1340094,F
yciS ECK1274 JW1271 lapA ,F,N/A,1340243,1340551,F
yciM ECK1275 JW1272 lapB ,T,N/A,1340558,1341727,F
pyrF ECK1276 JW1273 ,F,N/A,1341921,1342658,F
yciH ECK1277 JW1274 ,F,N/A,1342658,1342984,F
osmB ECK1278 JW1275 ,F,N/A,1343110,1343328,R
yciT deoT ECK127 JW1276 ,T,Repressor,1343597,1344346,R
yciZ deoL ECK4406 ,F,N/A,1344436,1344609,R
gmr ECK1280 JW1278 yciR ,T,N/A,1344757,1346742,R
ymiB ECK4487 ,F,N/A,1346796,1346900,F
rnb ECK1281 JW127 ,F,N/A,1346978,1348912,R
yciW ECK1282 JW5200 ,F,N/A,1348980,1350107,R
fabI ECK1283 envM gts JW1281 qmeA ,F,N/A,1350251,1351039,R
ycjD ECK1284 JW1282 ,F,N/A,1351407,1351760,R
sapF ECK1285 JW1283 ,F,N/A,1351828,1352634,R
sapD ECK1286 JW1284 trkE ,F,N/A,1352636,1353628,R
sapC ECK1287 JW1285 ,F,N/A,1353628,1354518,R
sapB ECK1288 JW1286 ,F,N/A,1354505,1355470,R
sapA ECK128 JW1287 ,F,N/A,1355467,1357110,R
ymjA ECK120 JW1288 ,F,N/A,1357423,1357668,R
puuP ECK121 JW128 ycjJ ,F,N/A,1357802,1359187,R
puuA ECK122 JW5201 ycjK ,F,N/A,1359490,1360908,R
puuD ECK123 JW121 ycjL ,F,N/A,1361120,1361884,F
puuR ECK124 JW122 ycjC ,T,Repressor,1361911,1362468,F
puuC aldH ECK125 JW123 ,F,N/A,1362743,1364230,F
puuB ECK126 JW124 ordL ycjA ,F,N/A,1364232,1365512,F
puuE ECK127 goaG JW125 ,F,N/A,1365550,1366815,F
pspF ECK128 JW126 ycjB ,T,Activator,1366935,1367912,R
pspA cog ECK12 JW127 ,T,Repressor,1368079,1368747,F
pspB ECK1300 JW128 ,T,Activator,1368801,1369025,F
pspC ECK1301 JW12 ,T,Activator,1369025,1369384,F
pspD ECK1302 JW1300 ,F,N/A,1369393,1369614,F
pspE ECK1303 JW1301 ,F,N/A,1369689,1370003,F
ycjM ECK1304 JW1302 ,F,N/A,1370216,1371895,F
ycjN ECK1305 JW1303 ,F,N/A,1371909,1373201,F
ycjO ECK1306 JW1304 ,F,N/A,1373222,1374103,F
ycjP ECK1307 JW1305 ,F,N/A,1374090,1374932,F
ycjQ ECK1308 JW1306 ,F,N/A,1374963,1376015,F
ycjR ECK130 JW5202 ,F,N/A,1376034,1376822,F
ycjS ECK1310 JW1308 ,F,N/A,1376832,1377887,F
ycjT ECK1311 JW130 ,F,N/A,1377884,1380151,F
ycjU ECK1312 JW1310 ,F,N/A,1380148,1380807,F
ycjV ECK1313 JW1311 ymjB ,F,N/A,1380821,1381902,F
ompG ECK1315 JW1312 ,F,N/A,1381947,1382852,F
ycjW ECK1316 JW1313 ,T,Repressor,1382963,1383961,R
ycjX ECK1317 JW1314 ,F,N/A,1384117,1385514,F
ycjF ECK1318 JW1315 ,F,N/A,1385511,1386572,F
tyrR ECK131 JW1316 ,T,Both,1386720,1388261,F
tpx ECK1320 JW1317 yzzJ ,F,N/A,1388305,1388811,R
ycjG ECK1321 JW1318 ycjH ,F,N/A,1388930,1389895,F
mpaA ECK1322 JW131 ycjI ,F,N/A,1389870,1390598,R
ymjC ECK1323 JW560 ,F,N/A,1390725,1390862,R
ymjD ECK4488 ,F,N/A,1390868,1390933,R
ycjY ECK1324 JW5804 ,F,N/A,1390933,1391853,R
pgrR ECK1325 JW1321 ycjZ ,T,Both,1391991,1392890,F
mppA ECK1326 JW1322 ynaH ,F,N/A,1393227,1394840,F
ynaI ECK1327 JW1323 ,F,N/A,1394891,1395922,R
insH1 ECK0261 ,T,Activator,1396076,1397092,F
ynaJ ECK1328 JW1326 ,F,N/A,1397365,1397622,F
uspE ECK132 JW1327 ydaA ,F,N/A,1397672,1398622,R
fnr ECK1330 JW1328 nirA nirR ossA ,T,Both,1398774,1399526,R
ogt ECK1331 JW132 ,F,N/A,1399721,1400236,R
abgT ECK1332 JW5822 ydaH ,F,N/A,1400247,1401773,R
abgB ECK1333 JW1331 ydaI ,F,N/A,1401810,1403255,R
abgA ECK1334 JW5205 ydaJ ,F,N/A,1403255,1404565,R
abgR ECK1335 JW1333 ydaK ,T,Both,1404741,1405649,F
mcaS ECK1336 IS061 isrA JWR0233 ,T,N/A,1405656,1405751,R
smrA ECK1337 JW1334 ydaL ,F,N/A,1405979,1406542,F
ydaM ECK1338 JW5206 ,T,N/A,1406563,1407795,R
ydaN ECK133 JW1336 zntB ,F,N/A,1408050,1409033,F
fnrS ECK4511 rydA ,T,N/A,1409129,1409250,F
dbpA ECK1340 JW1337 rhlC ,T,N/A,1409511,1410884,F
ttcA ECK1341 JW1338 stcA ydaO ,F,N/A,1411013,1411948,R
intR ECK1342 JW133 ydaP ,F,N/A,1412000,1413235,R
ydaQ ECK1343 JW5207 ,F,N/A,1413237,1413452,R
ydaC ECK1344 JW1341 rcbA ,F,N/A,1413531,1413740,R
ralA ECK4571 rcbA ,F,N/A,1413556,1413734,F
ralR ECK1345 JW5208 lar ral ydaB ,F,N/A,1413733,1413927,R
recT ECK1346 JW1343 ,F,N/A,1413984,1414793,R
recE ECK1347 JW1344 rmuB sbcA ,F,N/A,1414786,1417386,R
racC ECK1348 JW1345 sbcA ,F,N/A,1417488,1417763,R
ydaE ECK134 JW1346 ,F,N/A,1417838,1418008,R
kilR ECK1350 JW1347 kil ydaD ,F,N/A,1418008,1418229,R
sieB ECK1351 git JW520 ,F,N/A,1418671,1419159,F
ydaF ECK1352 JW134 ,F,N/A,1419156,1419311,R
ydaG ECK1353 gatA JW5210 ,F,N/A,1419322,1419456,R
racR cohR ECK1354 JW1351 ydaR ,T,N/A,1419765,1420241,R
ydaS ECK1355 JW1352 ,T,N/A,1420365,1420661,F
ydaT ECK1356 JW1353 ,F,N/A,1420684,1421106,F
ydaU ECK1357 JW1354 ,F,N/A,1421119,1421976,F
ydaV ECK1358 JW1355 ,F,N/A,1421983,1422729,F
ydaW ECK135 JW5211 ,F,N/A,1422701,1423200,F
rzpR ECK1360 JW5212 Rz ydaX ,F,N/A,1423201,1423644,F
rzoR ECK1361 JW5213 Rz1 ,F,N/A,1423400,1423585,F
trkG ECK1362 JW1358 ,F,N/A,1423782,1425239,F
ynaK ECK1363 JW135 ,F,N/A,1425377,1425640,F
ydaY ECK1364 JW1360 ,F,N/A,1425630,1426082,F
tmpR ECK1365 JW1361 ynaA ,F,N/A,1426454,1427386,F
lomR ECK1366 JW5884 JW504 ,F,N/A,1427389,142759814287961428984,F
insH1 ECK0261 ,T,Activator,1427746,1428726,R
stfR ECK1367 JW1366 ynaB ,F,N/A,1429049,1432411,F
tfaR ECK1368 JW1367 ynaC ,F,N/A,1432411,1432986,F
pinR ECK136 JW1368 ynaD ,F,N/A,1433084,1433674,R
ynaE ECK1370 JW136 ,F,N/A,1433991,1434224,R
ttcC ECK4447 ,F,N/A,1434958,1435008,R
uspF ECK1371 JW1370 ynaF yzzL ,F,N/A,1435185,1435619,R
ompN ECK1372 JW1371 ynaG ,F,N/A,1435760,1436893,R
micC ECK1373 IS063 JWR0234 tke8 ,T,N/A,1437121,1437229,F
pfo ECK1374 JW1372 nifJ soi ydbK ,F,N/A,1437260,1440784,R
ydbJ ECK1375 JW5215 ,F,N/A,1441058,1441324,F
hslJ ECK1376 JW1374 ydbI ,F,N/A,1441321,1441743,R
ldhA ECK1377 hslF hslI htpH JW1375 ,F,N/A,1441854,1442843,R
ydbH ECK1378 JW1376 ,F,N/A,1443051,1445690,F
ynbE ECK137 JW1377 ,F,N/A,1445687,1445872,F
ydbL ECK1380 JW5216 ,F,N/A,1445880,1446206,F
feaR ECK1381 JW137 maoB maoR maoX ydbM ,T,Activator,1446378,1447283,R
feaB ECK1382 JW1380 padA ydbG ,F,N/A,1447519,1449018,F
